ジャンル名,売上指数（千円）,シェア,商品ランク入り数
青汁,250349,34.30%,13090
その他,233324,31.97%,8474
栄養ドリンク剤,90166,12.35%,4996
機能性ゼリー,41260,5.65%,3401
サジージュース,35540,4.87%,857
高麗人参エキス配合ドリンク,21967,3.01%,1232
プラセンタ配合ドリンク,20984,2.87%,736
アロエジュース,15056,2.06%,465
茶カテキン配合ドリンク,5434,0.74%,381
ヒアルロン酸配合ドリンク,4527,0.62%,252
ブラックジンガー,3319,0.45%,303
コーヒー飲料,3181,0.44%,497
ローヤルゼリー配合ドリンク,2817,0.39%,255
黒豆ココア,856,0.12%,132
ゲルマニウムウォーター,603,0.08%,103
寒天ドリンク,423,0.06%,114
バナジウムウォーター,128,0.02%,97
