ジャンル名,売上指数（千円）,シェア,商品ランク入り数
植物茶,440256,35.81%,28682
日本茶,344575,28.03%,30092
紅茶,207549,16.88%,23204
ハーブティー,140412,11.42%,20105
中国茶,53531,4.35%,7942
その他,43170,3.51%,5110
