ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,14611,27.57%,805
フルーツ・果物,13254,25.01%,742
水産物加工品,12254,23.13%,1939
野菜・きのこ,5916,11.17%,1182
惣菜,4833,9.12%,815
肉加工品,2119,4.00%,469
