ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,15658,78.70%,4748
柚子胡椒,3045,15.31%,1017
ガラム・マサラ,858,4.31%,514
ごましお,206,1.04%,169
シナモンシュガー,101,0.51%,156
ブーケガルニ,28,0.14%,125
七味唐辛子(1409削除),0,0.00%,1905
