ジャンル名,売上指数（千円）,シェア,商品ランク入り数
バラ・カルビ,32438,26.51%,3370
その他,28299,23.13%,4135
ロース,21822,17.84%,3352
セット・詰め合わせ,21506,17.58%,1515
モモ,6957,5.69%,677
ホルモン,4973,4.06%,1258
豚足,2241,1.83%,639
ヒレ,1138,0.93%,232
タン,1021,0.83%,287
ミミ,866,0.71%,320
レバー,397,0.32%,225
カシラ,288,0.24%,188
ガツ,231,0.19%,165
ハツ,82,0.07%,140
コブクロ,81,0.07%,112
