ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,30163,23.36%,1862
バラ・カルビ,29195,22.61%,2881
その他,25905,20.06%,3633
ロース,22319,17.28%,2864
モモ,9237,7.15%,615
ホルモン,7629,5.91%,1316
豚足,1929,1.49%,583
タン,674,0.52%,193
ミミ,626,0.48%,230
ヒレ,417,0.32%,128
カシラ,386,0.30%,122
レバー,319,0.25%,142
ガツ,148,0.11%,71
コブクロ,125,0.10%,59
ハツ,57,0.04%,37
