ジャンル名,売上指数（千円）,シェア,商品ランク入り数
封筒,22666,52.15%,6382
グリーティングカード,9734,22.40%,9390
レターセット,4842,11.14%,5150
私製はがき・絵はがき,3860,8.88%,5414
便箋,2356,5.42%,2472
