ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,31907,44.80%,1575
かまぼこ,13759,19.32%,2442
さつまあげ,13612,19.11%,2174
笹かまぼこ,3908,5.49%,841
ちくわ,1985,2.79%,514
その他,1981,2.78%,714
魚肉ソーセージ,1440,2.02%,396
じゃこ天,1177,1.65%,255
しんじょ,621,0.87%,144
はんぺん,533,0.75%,277
伊達巻,196,0.28%,184
紅白かまぼこ,110,0.15%,111
