ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホタテ,62093,41.12%,4861
カキ,50802,33.64%,3149
ハマグリ,7304,4.84%,691
アサリ,6270,4.15%,785
シジミ,6238,4.13%,1244
つぶ貝,5458,3.61%,793
アワビ,2912,1.93%,426
その他,2569,1.70%,498
サザエ,2352,1.56%,360
ホヤ,1277,0.85%,277
ムール貝,636,0.42%,181
赤貝,584,0.39%,144
平貝・タイラギ,568,0.38%,102
ほっき貝,521,0.35%,138
鳥貝・トリガイ,467,0.31%,88
エスカルゴ,398,0.26%,84
ミル貝,226,0.15%,38
ばい貝,217,0.14%,61
とこぶし,125,0.08%,18
