ジャンル名,売上指数（千円）,シェア,商品ランク入り数
焼き海苔,96777,54.96%,6524
味付け海苔,43592,24.76%,4962
韓国海苔,11976,6.80%,2121
セット・詰め合わせ,8507,4.83%,1277
その他,6301,3.58%,1706
青海苔,4669,2.65%,869
きざみ海苔・もみ海苔,4263,2.42%,958
