ジャンル名,売上指数（千円）,シェア,商品ランク入り数
いびき関連グッズ,27828,24.96%,5068
その他,22674,20.34%,2064
湯たんぽ,19339,17.35%,3724
アイピロー,16823,15.09%,1393
除湿シート,14904,13.37%,1322
肩当て,2979,2.67%,509
低反発グッズ,2533,2.27%,136
敷布団,1658,1.49%,33
就寝用腹巻,1420,1.27%,149
冷え対策ソックス,1071,0.96%,332
掛け布団,245,0.22%,16
ベッド,17,0.02%,2
