ジャンル名,売上指数（千円）,シェア,商品ランク入り数
果実酢,47062,64.32%,3963
その他,8883,12.14%,2276
米酢,7778,10.63%,1702
バルサミコ,5091,6.96%,1168
玄米酢,1827,2.50%,392
穀物酢,1606,2.19%,490
白ワインビネガー,437,0.60%,249
セット・詰め合わせ,291,0.40%,211
赤ワインビネガー,191,0.26%,207
