ジャンル名,売上指数（千円）,シェア,商品ランク入り数
封筒,28547,46.09%,6861
グリーティングカード,15052,24.30%,8695
私製はがき・絵はがき,7856,12.68%,6264
レターセット,7630,12.32%,5105
便箋,2848,4.60%,1966
