ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ロングパスタ,54362,79.84%,7526
その他,8329,12.23%,1462
ショートパスタ,5061,7.43%,1705
クスクス,160,0.23%,51
ラザニア,144,0.21%,38
ニョッキ,30,0.04%,11
