ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,144508,86.37%,11390
グルコサミン,11604,6.94%,619
アスタキサンチン,5857,3.50%,330
キダチアロエエキス,2033,1.21%,311
きな粉配合,1641,0.98%,208
グルタチオン含有食品,1626,0.97%,106
アマランサス配合,42,0.03%,94
