ジャンル名,売上指数（千円）,シェア,商品ランク入り数
お会計票,5845,44.05%,821
その他,2541,19.16%,605
納品書,2186,16.47%,377
領収証,1670,12.59%,874
請求書,530,3.99%,221
入金伝票,195,1.47%,161
カーボン紙,192,1.45%,166
見積書,57,0.43%,175
出金伝票,45,0.34%,118
帳簿,8,0.06%,91
