ジャンル名,売上指数（千円）,シェア,商品ランク入り数
梅干し,299569,62.12%,25220
漬物,124795,25.88%,24272
キムチ,44401,9.21%,7579
メンマ・ザーサイ,7660,1.59%,1662
その他,3325,0.69%,1008
オリーブ,1237,0.26%,411
ピクルス,1064,0.22%,382
水キムチ,160,0.03%,93
