ジャンル名,売上指数（千円）,シェア,商品ランク入り数
透明OPP袋,16721,22.96%,8600
袋・ギフトバッグ,13024,17.88%,7589
シール・ステッカー,11410,15.67%,12042
デザインマスキングテープ,9907,13.60%,11606
箱・ギフトボックス,7245,9.95%,3679
その他,4441,6.10%,2596
包装紙,4143,5.69%,2665
ラッピングセット,3578,4.91%,3598
リボン,2364,3.25%,1985
