ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホワイトボード,29225,49.47%,2247
掲示板・コルクボード,8997,15.23%,773
黒板,6039,10.22%,867
レーザーポインター・指示棒,3899,6.60%,532
その他,2529,4.28%,757
ホワイトボードマーカー,2199,3.72%,1433
パネル,1914,3.24%,209
コピーボード・電子黒板,1751,2.96%,196
チョーク,1271,2.15%,539
スケジュールボード,757,1.28%,143
ホワイトボード用イレーザー,346,0.58%,205
黒板消し,148,0.25%,67
