ジャンル名,売上指数（千円）,シェア,商品ランク入り数
バスタオル,230140,39.49%,18035
フェイスタオル,202924,34.82%,25580
ヘアドライタオル,44420,7.62%,2721
セット,44147,7.58%,5869
その他,28815,4.94%,6618
てぬぐい,16814,2.89%,7299
冷却タオル,6970,1.20%,1694
ラップタオル,6318,1.08%,836
ビーチタオル,2217,0.38%,402
