ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,293584,52.82%,22047
日本茶,158988,28.60%,13462
紅茶,35426,6.37%,5246
中国茶,32738,5.89%,2890
植物茶,29209,5.25%,2993
ハーブティー,5914,1.06%,618
