ジャンル名,売上指数（千円）,シェア,商品ランク入り数
大豆イソフラボン,245886,59.08%,4110
ルテイン,112424,27.01%,4966
アスタキサンチン,34577,8.31%,1225
ポリフェノール,15181,3.65%,1442
その他,3563,0.86%,156
カテキン,3458,0.83%,323
マルチファイトケミカル,1112,0.27%,138
