ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,14324,52.64%,5627
キーホルダー,8934,32.83%,3226
携帯ストラップ,2445,8.98%,1079
指輪,627,2.30%,390
ペンダント・ネックレス,621,2.28%,466
ブレスレット,261,0.96%,196
