ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,16036,32.06%,1563
スッポン,15132,30.25%,1117
シジミ,11847,23.69%,1225
サメ,6649,13.29%,261
卵黄,352,0.70%,53
