ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,48659,89.40%,5374
柚子胡椒,4035,7.41%,1288
ガラム・マサラ,1179,2.17%,567
ごましお,317,0.58%,201
シナモンシュガー,205,0.38%,158
ブーケガルニ,32,0.06%,98
