ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホワイトボード,46222,48.83%,2978
掲示板・コルクボード,17205,18.17%,1236
黒板,8090,8.55%,1013
レーザーポインター・指示棒,7019,7.41%,767
パネル,4165,4.40%,307
その他,3916,4.14%,922
ホワイトボードマーカー,2533,2.68%,1775
チョーク,2338,2.47%,821
スケジュールボード,1541,1.63%,239
コピーボード・電子黒板,645,0.68%,137
黒板消し,506,0.53%,128
ホワイトボード用イレーザー,483,0.51%,260
