ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,55791,24.52%,3583
ベーグル,45315,19.92%,1968
菓子パン,21859,9.61%,3039
食パン,19245,8.46%,2954
クロワッサン,18664,8.20%,1299
惣菜パン,16323,7.17%,1528
その他,12871,5.66%,2342
デニッシュ,11547,5.08%,1806
スコーン,8652,3.80%,1044
ロールパン,7408,3.26%,804
フランスパン,4732,2.08%,780
ドイツパン,3402,1.50%,795
プレッツェル,948,0.42%,225
ナン,365,0.16%,95
グリッシーニ,150,0.07%,38
イングリッシュマフィン,145,0.06%,65
フォカッチャ,86,0.04%,21
