ジャンル名,売上指数（千円）,シェア,商品ランク入り数
レターケース・デスクトレー,21207,31.29%,3629
その他,17407,25.69%,4955
デスクマット,11180,16.50%,1959
ブックスタンド,10924,16.12%,2354
つり銭トレー,3183,4.70%,727
カード立て,3145,4.64%,1119
名刺箱,720,1.06%,216
