ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,21767,69.14%,7309
キーホルダー,5739,18.23%,2881
携帯ストラップ,2095,6.65%,1030
指輪,747,2.37%,409
ペンダント・ネックレス,683,2.17%,621
ブレスレット,452,1.44%,308
