ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ダイエット器具,274618,37.94%,9335
ダイエットドリンク,244102,33.72%,15640
ダイエットフード,91088,12.58%,9139
ダイエット・シェイプアップウェア,61692,8.52%,7041
ダイエットスイーツ,30859,4.26%,6226
その他,21461,2.96%,1687
