ジャンル名,売上指数（千円）,シェア,商品ランク入り数
キッチンスポンジ,114023,58.06%,12807
浴室掃除用スポンジ,24469,12.46%,3625
柄付ブラシ・柄付たわし,22827,11.62%,4862
トイレブラシ,22398,11.41%,4398
たわし,7009,3.57%,2457
その他,4556,2.32%,1809
パイプブラシ,1092,0.56%,473
