ジャンル名,売上指数（千円）,シェア,商品ランク入り数
捕獲・誘引器,117494,35.88%,7191
その他,105209,32.13%,13779
殺虫スプレー,31288,9.55%,5569
虫除け器具,25415,7.76%,5044
虫除けスプレー,17491,5.34%,4090
虫除け芳香剤,16558,5.06%,3469
携帯用・アウトドア用虫除け,14034,4.29%,2942
