ジャンル名,売上指数（千円）,シェア,商品ランク入り数
骨盤用,73560,37.85%,2109
その他,39173,20.15%,8202
膝用,25444,13.09%,3873
腰用,24780,12.75%,3234
背筋用,21112,10.86%,2342
外反母趾用,10298,5.30%,3078
