ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,25348,24.66%,6929
唐辛子,17376,16.90%,6478
シナモン,16147,15.71%,2221
山椒・花椒,10175,9.90%,1667
ブラックペッパー,9923,9.65%,2193
ガーリック,6749,6.57%,1472
ジンジャー,5935,5.77%,1348
ターメリック,2450,2.38%,640
オニオン,2400,2.33%,589
カルダモン,1900,1.85%,591
クローブ,1651,1.61%,575
コリアンダー,713,0.69%,372
ホワイトペッパー,655,0.64%,307
パプリカ,503,0.49%,241
ナツメグ,343,0.33%,182
サフラン,315,0.31%,95
スターアニス,217,0.21%,131
