ジャンル名,売上指数（千円）,シェア,商品ランク入り数
パスタソース,34529,48.91%,6809
その他,18595,26.34%,5549
焼肉のたれ,6615,9.37%,2804
とんかつソース,1905,2.70%,544
お好み焼きソース,1732,2.45%,787
中濃ソース,1480,2.10%,726
ウスターソース,1431,2.03%,708
オイスターソース,1264,1.79%,590
焼きそばソース,1133,1.61%,421
ステーキソース,987,1.40%,426
デミグラスソース,930,1.32%,346
