ジャンル名,売上指数（千円）,シェア,商品ランク入り数
小麦粉,45333,52.56%,8431
その他,21422,24.84%,5112
米粉,9681,11.22%,1716
そば粉,3286,3.81%,1028
片栗粉,1521,1.76%,552
お好み焼・たこ焼き粉,1283,1.49%,456
パン粉,1107,1.28%,488
天ぷら粉,732,0.85%,325
コーンスターチ,714,0.83%,313
セット・詰め合わせ,702,0.81%,201
から揚げ粉,471,0.55%,241
