ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,83683,73.07%,12310
岩塩,18213,15.90%,3778
クリスタルソルト,5989,5.23%,1193
セット・詰め合わせ,3644,3.18%,753
ハーブソルト,2996,2.62%,1045
