ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリップ,13397,59.29%,4276
結束バンド,2943,13.02%,1348
クリップボード,2624,11.61%,1139
その他,1884,8.34%,946
輪ゴム,1361,6.02%,656
つづりひも,389,1.72%,223
