ジャンル名,売上指数（千円）,シェア,商品ランク入り数
手帳,108328,56.71%,22497
システム手帳,46189,24.18%,3920
システム手帳リフィル,16554,8.67%,8828
その他,8886,4.65%,2710
日記帳,5816,3.05%,1596
家計簿・おこづかい帳,5242,2.74%,1350
