ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,63941,32.52%,3739
セット・詰め合わせ,44898,22.83%,3193
ムネ,25975,13.21%,2375
モモ,22660,11.52%,4330
手羽,20565,10.46%,2027
ささみ,6638,3.38%,1307
カワ,4495,2.29%,958
軟骨,3559,1.81%,780
レバー,1825,0.93%,519
砂肝・筋胃,1582,0.80%,546
ハツ,489,0.25%,189
