ジャンル名,売上指数（千円）,シェア,商品ランク入り数
道具・キット,375641,25.16%,98445
裁縫材料,270855,18.14%,166931
生地・布,246042,16.48%,30000
毛糸,166215,11.13%,26021
アクセサリークラフト材料,130613,8.75%,86109
レジン液,63589,4.26%,4894
その他,59845,4.01%,20645
レザークラフト材料,52993,3.55%,19119
ビーズ・ストーン,32093,2.15%,28175
着色剤,22306,1.49%,3871
陶芸,19990,1.34%,4777
はぎれ・カットクロス,16491,1.10%,7114
手芸材料セット,12283,0.82%,3132
刺繍材料,10503,0.70%,7061
編機・織機,5285,0.35%,454
フェルト,4810,0.32%,2725
パッチワーク・キルティング材料,2331,0.16%,888
タイル,1232,0.08%,353
