ジャンル名,売上指数（千円）,シェア,商品ランク入り数
醤油イクラ,126176,84.31%,3483
筋子,11837,7.91%,913
塩イクラ,6356,4.25%,356
生イクラ,4957,3.31%,231
その他,334,0.22%,127
