ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレマット,25673,44.30%,4147
トイレマット・カバーセット,17347,29.93%,1996
ペーパーホルダーカバー,4475,7.72%,1275
便座シート,3750,6.47%,1241
フタカバー,2924,5.04%,768
便座カバー,2547,4.39%,947
その他,1236,2.13%,402
