ジャンル名,売上指数（千円）,シェア,商品ランク入り数
焼き海苔,101631,53.16%,6889
味付け海苔,49996,26.15%,5330
セット・詰め合わせ,12818,6.71%,1963
韓国海苔,10327,5.40%,1869
その他,7101,3.71%,1690
青海苔,4944,2.59%,846
きざみ海苔・もみ海苔,4359,2.28%,1019
