ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,34203,56.76%,7214
セット・詰め合わせ,14161,23.50%,2369
おかか,5021,8.33%,1105
しそ,2840,4.71%,1157
のりたま,1673,2.78%,534
ちりめんじゃこ,1159,1.92%,447
さけ,976,1.62%,428
たらこ,231,0.38%,199
