ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ドリンクヨーグルト,27039,48.16%,3094
セット・詰め合わせ,9063,16.14%,998
ソフトヨーグルト,7257,12.93%,1432
その他,4698,8.37%,829
無糖ヨーグルト,2434,4.34%,481
ギリシャヨーグルト,2305,4.11%,317
カスピ海ヨーグルト,2205,3.93%,486
低脂肪ヨーグルト,1143,2.04%,236
