ジャンル名,売上指数（千円）,シェア,商品ランク入り数
防犯カメラ単体,199277,57.50%,6538
防犯カメラセット,133664,38.57%,2384
アクセサリー・パーツ,7698,2.22%,1488
レコーダー,5928,1.71%,110
