ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ブレンド,180433,80.78%,3251
その他,25811,11.56%,3689
黒米,8113,3.63%,1112
きび,2690,1.20%,514
キヌア,2686,1.20%,393
アマランサス,1767,0.79%,220
あわ,874,0.39%,281
赤米,664,0.30%,239
ひえ,332,0.15%,157
