ジャンル名,売上指数（千円）,シェア,商品ランク入り数
鉄,46032,24.88%,4588
亜鉛,43218,23.36%,5022
カルシウム,35849,19.37%,4440
マグネシウム,15334,8.29%,2200
ケイ素,12192,6.59%,669
その他,12157,6.57%,1299
カリウム,9358,5.06%,1055
マルチミネラル,8997,4.86%,1304
ヨウ素,1258,0.68%,173
クロム,365,0.20%,121
銅,275,0.15%,105
マンガン,9,0.00%,97
