ジャンル名,売上指数（千円）,シェア,商品ランク入り数
豆乳,76769,71.01%,8744
アーモンドミルク,21147,19.56%,1757
その他,8749,8.09%,1218
ライスミルク,1265,1.17%,240
ココナッツミルク,177,0.16%,120
