ジャンル名,売上指数（千円）,シェア,商品ランク入り数
裁縫道具,44382,21.87%,18344
レジンアクセサリークラフト道具,37579,18.52%,17148
編物道具,29119,14.35%,10361
アクセサリークラフトキット,25807,12.72%,11424
刺繍道具,24241,11.95%,9309
ペーパークラフトキット,10462,5.16%,4807
ビーズクラフト道具,8938,4.41%,6416
レザークラフト道具,8539,4.21%,2355
ちりめん細工キット,3308,1.63%,1221
ぬいぐるみ制作キット,2678,1.32%,1562
パッチワーク・キルティング道具,2418,1.19%,1282
その他,2241,1.10%,686
シルバークラフトキット,1886,0.93%,383
フェルトクラフト道具,1306,0.64%,1126
