ジャンル名,売上指数（千円）,シェア,商品ランク入り数
キッチンスポンジ,77878,51.30%,12874
柄付ブラシ・柄付たわし,25036,16.49%,4968
トイレブラシ,21501,14.16%,4240
浴室掃除用スポンジ,13954,9.19%,2599
その他,6847,4.51%,1495
たわし,5697,3.75%,2174
パイプブラシ,889,0.59%,329
