ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ハンディマッサージ,43094,31.15%,2732
マッサージローラー,39248,28.37%,2801
その他,35887,25.94%,2975
足ツボマッサージ,20133,14.55%,2138
