ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ドリンクヨーグルト,47471,45.47%,4181
セット・詰め合わせ,28168,26.98%,812
ソフトヨーグルト,10182,9.75%,1554
その他,6079,5.82%,1011
ギリシャヨーグルト,4425,4.24%,407
無糖ヨーグルト,3798,3.64%,602
カスピ海ヨーグルト,2666,2.55%,465
低脂肪ヨーグルト,1607,1.54%,210
