ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレットペーパーホルダー,86354,32.87%,7411
その他,76853,29.25%,6299
トイレマット・カバー・シート,67059,25.52%,13694
便座,25278,9.62%,1277
携帯用洗浄機,5246,2.00%,457
トイレディスペンサー,1938,0.74%,290
