ジャンル名,売上指数（千円）,シェア,商品ランク入り数
シール・ステッカー,46038,70.03%,29962
ラベル用紙,16447,25.02%,4164
その他,1188,1.81%,490
インデックスシール,1096,1.67%,510
番号札・荷札,739,1.12%,300
カラーラベル,234,0.36%,220
