ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴミ袋,84947,54.78%,14688
レジ袋・ビニール袋,26953,17.38%,9177
その他,16926,10.91%,3624
紙袋・手提げ袋,14305,9.22%,5686
チャック付ポリ袋,10363,6.68%,3278
傘袋,1578,1.02%,593
