ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ・ハニー,506183,86.79%,21522
ジャム・コンフィチュール,34207,5.86%,8930
メープルシロップ,12836,2.20%,1566
その他,7268,1.25%,1125
ピーナッツクリーム・ピーナッツバター,7189,1.23%,1221
ピューレ,6377,1.09%,567
ミルククリーム,4529,0.78%,422
チョコレートクリーム,2980,0.51%,709
コンポート,1676,0.29%,295
