ジャンル名,売上指数（千円）,シェア,商品ランク入り数
絵具,38233,33.38%,11513
その他,22229,19.41%,5249
額縁,15198,13.27%,2612
画材用紙,12135,10.59%,6166
キャンバス・パネル,8713,7.61%,1850
クレヨン,7878,6.88%,2358
イーゼル,4043,3.53%,694
筆,3088,2.70%,1862
エアブラシ,1699,1.48%,216
つけペン,677,0.59%,304
パレット・絵皿,451,0.39%,233
スケッチバッグ,200,0.17%,141
