ジャンル名,売上指数（千円）,シェア,商品ランク入り数
サポーター,130109,65.07%,15955
その他,19538,9.77%,1974
ストレッチ器具,16261,8.13%,1370
コルセット,13955,6.98%,1525
円座クッション,9769,4.89%,974
ベルト,6516,3.26%,935
足指ストレッチ,2192,1.10%,669
矯正用シューズ,983,0.49%,152
リップトレーナー,386,0.19%,93
視力回復トレーニング,250,0.13%,158
