ジャンル名,売上指数（千円）,シェア,商品ランク入り数
エクササイズ用ポール,39892,42.98%,1619
ぶら下がり器,28022,30.19%,841
その他,12871,13.87%,1180
ストレッチングボード,6036,6.50%,520
ストレッチマット,6005,6.47%,442
