ジャンル名,売上指数（千円）,シェア,商品ランク入り数
豆乳,74561,65.13%,9634
アーモンドミルク,23952,20.92%,2256
その他,14483,12.65%,1350
ライスミルク,1183,1.03%,205
ココナッツミルク,309,0.27%,81
