ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,16879,23.38%,4197
セット・詰め合わせ,11870,16.44%,2281
米みそ,11188,15.49%,2639
麦みそ,9062,12.55%,1708
合わせみそ,8495,11.77%,2428
白みそ,5709,7.91%,1756
粒みそ,4155,5.75%,792
赤みそ,3554,4.92%,1280
豆みそ,1297,1.80%,540
