ジャンル名,売上指数（千円）,シェア,商品ランク入り数
インナー,15370,33.10%,1866
ソックス,9294,20.01%,1018
ウエストシェイパー・腹巻,7704,16.59%,1032
二の腕シェイパー,7368,15.87%,604
ふくらはぎシェイパー,2970,6.40%,540
フェイスマスク,2194,4.72%,511
その他,1142,2.46%,216
太ももシェイパー,395,0.85%,106
